CODE,GUBUN,YEAR,DETAIL_INDEX,INDICATOR
17,C,2016,1,22
17,C,2017,1,22
17,C,2018,0.877,22
17,C,2019,0.683,22
0,C,2008,0.396,23
0,C,2009,0.381,23
0,C,2010,0.386,23
0,C,2011,0.394,23
0,C,2012,0.388,23
0,C,2013,0.368,23
0,C,2014,0.368,23
0,C,2015,0.379,23
0,C,2016,0.414,23
0,C,2017,0.451,23
0,C,2018,0.453,23
0,C,2019,0.454,23
1,C,2008,1,23
1,C,2009,1,23
1,C,2010,1,23
1,C,2011,1,23
1,C,2012,1,23
1,C,2013,1,23
1,C,2014,1,23
1,C,2015,1,23
1,C,2016,1,23
1,C,2017,1,23
1,C,2018,1,23
1,C,2019,0.856,23
2,C,2008,0.516,23
2,C,2009,0.423,23
2,C,2010,0.426,23
2,C,2011,0.505,23
2,C,2012,0.504,23
2,C,2013,0.436,23
2,C,2014,0.434,23
2,C,2015,0.55,23
2,C,2016,0.586,23
2,C,2017,0.785,23
2,C,2018,0.878,23
2,C,2019,1,23
3,C,2008,0.637,23
3,C,2009,0.515,23
3,C,2010,0.554,23
3,C,2011,0.495,23
3,C,2012,0.521,23
3,C,2013,0.466,23
3,C,2014,0.421,23
3,C,2015,0.429,23
3,C,2016,0.429,23
3,C,2017,0.424,23
3,C,2018,0.396,23
3,C,2019,0.523,23
4,C,2008,0.538,23
4,C,2009,0.588,23
4,C,2010,0.624,23
4,C,2011,0.569,23
4,C,2012,0.504,23
4,C,2013,0.466,23
4,C,2014,0.428,23
4,C,2015,0.436,23
4,C,2016,0.443,23
4,C,2017,0.479,23
4,C,2018,0.417,23
4,C,2019,0.523,23
5,C,2008,0.527,23
5,C,2009,0.629,23
5,C,2010,0.624,23
5,C,2011,0.642,23
5,C,2012,0.579,23
5,C,2013,0.564,23
5,C,2014,0.586,23
5,C,2015,0.493,23
5,C,2016,0.729,23
5,C,2017,0.826,23
5,C,2018,0.835,23
5,C,2019,0.822,23
6,C,2008,0.571,23
6,C,2009,0.588,23
6,C,2010,0.584,23
6,C,2011,0.55,23
6,C,2012,0.554,23
6,C,2013,0.579,23
6,C,2014,0.526,23
6,C,2015,0.564,23
6,C,2016,0.586,23
6,C,2017,0.59,23
6,C,2018,0.511,23
6,C,2019,0.454,23
7,C,2008,0.198,23
7,C,2009,0.186,23
7,C,2010,0.257,23
7,C,2011,0.156,23
7,C,2012,0.182,23
7,C,2013,0.12,23
7,C,2014,0.178,23
7,C,2015,0.2,23
7,C,2016,0.429,23
7,C,2017,0.5,23
7,C,2018,0.683,23
7,C,2019,0.793,23
8,C,2012,0.471,23
8,C,2013,0.429,23
8,C,2014,0.434,23
8,C,2015,0.457,23
8,C,2016,0.436,23
8,C,2017,0.41,23
8,C,2018,0.504,23
8,C,2019,0.54,23
9,C,2008,0.462,23
9,C,2009,0.474,23
9,C,2010,0.475,23
9,C,2011,0.541,23
9,C,2012,0.463,23
9,C,2013,0.383,23
9,C,2014,0.368,23
9,C,2015,0.393,23
9,C,2016,0.407,23
9,C,2017,0.41,23
9,C,2018,0.367,23
9,C,2019,0.328,23
10,C,2008,0.11,23
10,C,2009,0.103,23
10,C,2010,0.109,23
10,C,2011,0.055,23
10,C,2012,0.041,23
10,C,2013,0.023,23
10,C,2014,0.059,23
10,C,2015,0.121,23
10,C,2016,0.15,23
10,C,2017,0.306,23
10,C,2018,0.273,23
10,C,2019,0.322,23
11,C,2008,0.077,23
11,C,2009,0.041,23
11,C,2010,0.04,23
11,C,2011,0,23
11,C,2012,0.041,23
11,C,2013,0.12,23
11,C,2014,0.079,23
11,C,2015,0.179,23
11,C,2016,0.243,23
11,C,2017,0.319,23
11,C,2018,0.338,23
11,C,2019,0.339,23
12,C,2008,0.066,23
12,C,2009,0.062,23
12,C,2010,0.04,23
12,C,2011,0.018,23
12,C,2012,0,23
12,C,2013,0,23
12,C,2014,0,23
12,C,2015,0,23
12,C,2016,0,23
12,C,2017,0,23
12,C,2018,0,23
12,C,2019,0,23
13,C,2008,0.154,23
13,C,2009,0.134,23
13,C,2010,0.129,23
13,C,2011,0.174,23
13,C,2012,0.174,23
13,C,2013,0.195,23
13,C,2014,0.224,23
13,C,2015,0.193,23
13,C,2016,0.221,23
13,C,2017,0.229,23
13,C,2018,0.281,23
13,C,2019,0.322,23
14,C,2008,0.132,23
14,C,2009,0.082,23
14,C,2010,0.02,23
14,C,2011,0.055,23
14,C,2012,0.066,23
14,C,2013,0.068,23
14,C,2014,0.125,23
14,C,2015,0.107,23
14,C,2016,0.107,23
14,C,2017,0.09,23
14,C,2018,0.108,23
14,C,2019,0.155,23
15,C,2008,0.066,23
15,C,2009,0,23
15,C,2010,0,23
15,C,2011,0.055,23
15,C,2012,0.066,23
15,C,2013,0.053,23
15,C,2014,0.059,23
15,C,2015,0.043,23
15,C,2016,0.064,23
15,C,2017,0.097,23
15,C,2018,0.086,23
15,C,2019,0.069,23
16,C,2008,0,23
16,C,2009,0.021,23
16,C,2010,0.04,23
16,C,2011,0.028,23
16,C,2012,0.05,23
16,C,2013,0.023,23
16,C,2014,0.059,23
16,C,2015,0.1,23
16,C,2016,0.114,23
16,C,2017,0.201,23
16,C,2018,0.165,23
16,C,2019,0.259,23
17,C,2008,0.527,23
17,C,2009,0.464,23
17,C,2010,0.465,23
17,C,2011,0.459,23
17,C,2012,0.446,23
17,C,2013,0.459,23
17,C,2014,0.368,23
17,C,2015,0.45,23
17,C,2016,0.5,23
17,C,2017,0.507,23
17,C,2018,0.525,23
17,C,2019,0.483,23
0,C,2008,0.332,24
0,C,2009,0.311,24
0,C,2010,0.326,24
0,C,2011,0.356,24
0,C,2012,0.322,24
0,C,2013,0.279,24
0,C,2014,0.329,24
0,C,2015,0.322,24
0,C,2016,0.314,24
0,C,2017,0.305,24
0,C,2018,0.323,24
0,C,2019,0.309,24
1,C,2008,0.047,24
1,C,2009,0.062,24
1,C,2010,0.116,24
1,C,2011,0.138,24
1,C,2012,0.111,24
1,C,2013,0.019,24
1,C,2014,0.137,24
1,C,2015,0.11,24
1,C,2016,0.096,24
1,C,2017,0.138,24
1,C,2018,0.082,24
1,C,2019,0.037,24
2,C,2008,0.185,24
2,C,2009,0.196,24
2,C,2010,0.179,24
2,C,2011,0.239,24
2,C,2012,0.167,24
2,C,2013,0.156,24
2,C,2014,0.23,24
2,C,2015,0.301,24
2,C,2016,0.353,24
2,C,2017,0.322,24
2,C,2018,0.373,24
2,C,2019,0.191,24
3,C,2008,0.005,24
3,C,2009,0.062,24
3,C,2010,0.068,24
3,C,2011,0.282,24
3,C,2012,0.217,24
3,C,2013,0.123,24
3,C,2014,0.205,24
3,C,2015,0.116,24
3,C,2016,0.16,24
3,C,2017,0.236,24
3,C,2018,0.335,24
3,C,2019,0.301,24
4,C,2008,0,24
4,C,2009,0.005,24
4,C,2010,0.121,24
4,C,2011,0.09,24
4,C,2012,0.156,24
4,C,2013,0.214,24
4,C,2014,0.273,24
4,C,2015,0.274,24
4,C,2016,0.103,24
4,C,2017,0.132,24
4,C,2018,0.101,24
4,C,2019,0,24
5,C,2008,0.043,24
5,C,2009,0.081,24
5,C,2010,0.184,24
5,C,2011,0.218,24
5,C,2012,0.15,24
5,C,2013,0.149,24
5,C,2014,0.211,24
5,C,2015,0.247,24
5,C,2016,0.321,24
5,C,2017,0.293,24
5,C,2018,0.222,24
5,C,2019,0.213,24
6,C,2008,0.014,24
6,C,2009,0.067,24
6,C,2010,0.084,24
6,C,2011,0.149,24
6,C,2012,0.144,24
6,C,2013,0.006,24
6,C,2014,0,24
6,C,2015,0.137,24
6,C,2016,0.205,24
6,C,2017,0.241,24
6,C,2018,0.266,24
6,C,2019,0.243,24
7,C,2008,0.227,24
7,C,2009,0.163,24
7,C,2010,0.2,24
7,C,2011,0.112,24
7,C,2012,0.189,24
7,C,2013,0.247,24
7,C,2014,0.292,24
7,C,2015,0.247,24
7,C,2016,0.359,24
7,C,2017,0.184,24
7,C,2018,0.133,24
7,C,2019,0.081,24
8,C,2017,0.385,24
8,C,2018,0.146,24
8,C,2019,0.118,24
9,C,2008,0.052,24
9,C,2009,0,24
9,C,2010,0,24
9,C,2011,0,24
9,C,2012,0,24
9,C,2013,0,24
9,C,2014,0.05,24
9,C,2015,0,24
9,C,2016,0,24
9,C,2017,0,24
9,C,2018,0,24
9,C,2019,0.022,24
10,C,2008,0.531,24
10,C,2009,0.478,24
10,C,2010,0.474,24
10,C,2011,0.527,24
10,C,2012,0.439,24
10,C,2013,0.325,24
10,C,2014,0.534,24
10,C,2015,0.555,24
10,C,2016,0.538,24
10,C,2017,0.598,24
10,C,2018,0.665,24
10,C,2019,0.691,24
11,C,2008,0.422,24
11,C,2009,0.354,24
11,C,2010,0.411,24
11,C,2011,0.484,24
11,C,2012,0.461,24
11,C,2013,0.351,24
11,C,2014,0.422,24
11,C,2015,0.404,24
11,C,2016,0.372,24
11,C,2017,0.31,24
11,C,2018,0.481,24
11,C,2019,0.559,24
12,C,2008,0.782,24
12,C,2009,0.617,24
12,C,2010,0.468,24
12,C,2011,0.569,24
12,C,2012,0.567,24
12,C,2013,0.617,24
12,C,2014,0.609,24
12,C,2015,0.5,24
12,C,2016,0.449,24
12,C,2017,0.546,24
12,C,2018,0.671,24
12,C,2019,0.625,24
13,C,2008,0.763,24
13,C,2009,0.689,24
13,C,2010,0.774,24
13,C,2011,0.819,24
13,C,2012,0.767,24
13,C,2013,0.76,24
13,C,2014,0.764,24
13,C,2015,0.767,24
13,C,2016,0.718,24
13,C,2017,0.672,24
13,C,2018,0.791,24
13,C,2019,0.934,24
14,C,2008,1,24
14,C,2009,1,24
14,C,2010,1,24
14,C,2011,1,24
14,C,2012,1,24
14,C,2013,1,24
14,C,2014,1,24
14,C,2015,1,24
14,C,2016,1,24
14,C,2017,1,24
14,C,2018,1,24
14,C,2019,1,24
15,C,2008,0.735,24
15,C,2009,0.785,24
15,C,2010,0.863,24
15,C,2011,0.931,24
15,C,2012,0.811,24
15,C,2013,0.831,24
15,C,2014,0.832,24
15,C,2015,0.87,24
15,C,2016,0.814,24
15,C,2017,0.713,24
15,C,2018,0.785,24
15,C,2019,0.801,24
16,C,2008,0.621,24
16,C,2009,0.531,24
16,C,2010,0.547,24
16,C,2011,0.559,24
16,C,2012,0.511,24
16,C,2013,0.383,24
16,C,2014,0.36,24
16,C,2015,0.411,24
16,C,2016,0.506,24
16,C,2017,0.437,24
16,C,2018,0.494,24
16,C,2019,0.434,24
17,C,2008,0.692,24
17,C,2009,0.761,24
17,C,2010,0.737,24
17,C,2011,0.612,24
17,C,2012,0.544,24
17,C,2013,0.649,24
17,C,2014,0.59,24
17,C,2015,0.74,24
17,C,2016,0.731,24
17,C,2017,0.54,24
17,C,2018,0.557,24
17,C,2019,0.846,24
0,C,2008,0.327,8
0,C,2009,0.293,8
0,C,2010,0.3,8
0,C,2011,0.31,8
0,C,2012,0.302,8
0,C,2013,0.297,8
0,C,2014,0.29,8
0,C,2015,0.29,8
0,C,2016,0.287,8
0,C,2017,0.267,8
0,C,2018,0.261,8
0,C,2019,0.256,8
1,C,2008,1,8
1,C,2009,1,8
1,C,2010,1,8
1,C,2011,1,8
1,C,2012,1,8
1,C,2013,1,8
1,C,2014,1,8
1,C,2015,1,8
1,C,2016,1,8
1,C,2017,1,8
1,C,2018,1,8
1,C,2019,1,8
2,C,2008,0.152,8
2,C,2009,0.11,8
2,C,2010,0.138,8
2,C,2011,0.138,8
2,C,2012,0.137,8
2,C,2013,0.121,8
2,C,2014,0.12,8
2,C,2015,0.12,8
2,C,2016,0.119,8
2,C,2017,0.085,8
2,C,2018,0.067,8
2,C,2019,0.062,8
3,C,2008,0.114,8
3,C,2009,0.069,8
3,C,2010,0.081,8
3,C,2011,0.084,8
3,C,2012,0.069,8
3,C,2013,0.074,8
3,C,2014,0.062,8
3,C,2015,0.062,8
3,C,2016,0.05,8
3,C,2017,0.033,8
3,C,2018,0.045,8
3,C,2019,0.044,8
4,C,2008,0.068,8
4,C,2009,0.028,8
4,C,2010,0.036,8
4,C,2011,0.042,8
4,C,2012,0.04,8
4,C,2013,0.031,8
4,C,2014,0.031,8
4,C,2015,0.031,8
4,C,2016,0.031,8
4,C,2017,0,8
4,C,2018,0.013,8
4,C,2019,0.015,8
5,C,2008,0.091,8
5,C,2009,0.057,8
5,C,2010,0.045,8
5,C,2011,0.05,8
5,C,2012,0.052,8
5,C,2013,0.066,8
5,C,2014,0.054,8
5,C,2015,0.054,8
5,C,2016,0.038,8
5,C,2017,0.019,8
5,C,2018,0.006,8
5,C,2019,0.012,8
6,C,2008,0.251,8
6,C,2009,0.232,8
6,C,2010,0.243,8
6,C,2011,0.264,8
6,C,2012,0.238,8
6,C,2013,0.219,8
6,C,2014,0.228,8
6,C,2015,0.228,8
6,C,2016,0.238,8
6,C,2017,0.211,8
6,C,2018,0.248,8
6,C,2019,0.232,8
7,C,2008,0.319,8
7,C,2009,0.272,8
7,C,2010,0.332,8
7,C,2011,0.335,8
7,C,2012,0.335,8
7,C,2013,0.328,8
7,C,2014,0.378,8
7,C,2015,0.378,8
7,C,2016,0.429,8
7,C,2017,0.256,8
7,C,2018,0.22,8
7,C,2019,0.212,8
8,C,2017,0.015,8
8,C,2018,0.048,8
8,C,2019,0.047,8
9,C,2008,0.103,8
9,C,2009,0.061,8
9,C,2010,0.065,8
9,C,2011,0.063,8
9,C,2012,0.065,8
9,C,2013,0.051,8
9,C,2014,0.039,8
9,C,2015,0.039,8
9,C,2016,0.027,8
9,C,2017,0,8
9,C,2018,0.01,8
9,C,2019,0,8
10,C,2008,0.084,8
10,C,2009,0.024,8
10,C,2010,0.049,8
10,C,2011,0.05,8
10,C,2012,0.052,8
10,C,2013,0.059,8
10,C,2014,0.073,8
10,C,2015,0.073,8
10,C,2016,0.092,8
10,C,2017,0.163,8
10,C,2018,0.15,8
10,C,2019,0.141,8
11,C,2008,0.194,8
11,C,2009,0.118,8
11,C,2010,0.146,8
11,C,2011,0.163,8
11,C,2012,0.185,8
11,C,2013,0.184,8
11,C,2014,0.181,8
11,C,2015,0.181,8
11,C,2016,0.184,8
11,C,2017,0.167,8
11,C,2018,0.175,8
11,C,2019,0.079,8
12,C,2008,0.106,8
12,C,2009,0.122,8
12,C,2010,0.069,8
12,C,2011,0.151,8
12,C,2012,0.149,8
12,C,2013,0.113,8
12,C,2014,0.097,8
12,C,2015,0.097,8
12,C,2016,0.084,8
12,C,2017,0.111,8
12,C,2018,0.105,8
12,C,2019,0.132,8
13,C,2008,0.133,8
13,C,2009,0.077,8
13,C,2010,0.081,8
13,C,2011,0.088,8
13,C,2012,0.101,8
13,C,2013,0.105,8
13,C,2014,0.124,8
13,C,2015,0.124,8
13,C,2016,0.146,8
13,C,2017,0.104,8
13,C,2018,0.083,8
13,C,2019,0.074,8
14,C,2008,0.137,8
14,C,2009,0.061,8
14,C,2010,0.113,8
14,C,2011,0.188,8
14,C,2012,0.109,8
14,C,2013,0.078,8
14,C,2014,0.174,8
14,C,2015,0.174,8
14,C,2016,0.272,8
14,C,2017,0.241,8
14,C,2018,0.229,8
14,C,2019,0.232,8
15,C,2008,0.103,8
15,C,2009,0.073,8
15,C,2010,0.154,8
15,C,2011,0.167,8
15,C,2012,0.165,8
15,C,2013,0.172,8
15,C,2014,0.212,8
15,C,2015,0.212,8
15,C,2016,0.253,8
15,C,2017,0.23,8
15,C,2018,0.178,8
15,C,2019,0.176,8
16,C,2008,0.118,8
16,C,2009,0.11,8
16,C,2010,0.117,8
16,C,2011,0.121,8
16,C,2012,0.121,8
16,C,2013,0.121,8
16,C,2014,0.127,8
16,C,2015,0.127,8
16,C,2016,0.134,8
16,C,2017,0.115,8
16,C,2018,0.083,8
16,C,2019,0.079,8
17,C,2008,0,8
17,C,2009,0,8
17,C,2010,0,8
17,C,2011,0,8
17,C,2012,0,8
17,C,2013,0,8
17,C,2014,0,8
17,C,2015,0,8
17,C,2016,0,8
17,C,2017,0.004,8
17,C,2018,0,8
17,C,2019,0.021,8
0,C,2008,0.327,25
0,C,2009,0.293,25
0,C,2010,0.3,25
0,C,2011,0.31,25
0,C,2012,0.302,25
0,C,2013,0.297,25
0,C,2014,0.29,25
0,C,2015,0.29,25
0,C,2016,0.287,25
0,C,2017,0.267,25
0,C,2018,0.261,25
0,C,2019,0.256,25
1,C,2008,1,25
1,C,2009,1,25
1,C,2010,1,25
1,C,2011,1,25
1,C,2012,1,25
1,C,2013,1,25
1,C,2014,1,25
1,C,2015,1,25
1,C,2016,1,25
1,C,2017,1,25
1,C,2018,1,25
1,C,2019,1,25
2,C,2008,0.152,25
2,C,2009,0.11,25
2,C,2010,0.138,25
2,C,2011,0.138,25
2,C,2012,0.137,25
2,C,2013,0.121,25
2,C,2014,0.12,25
2,C,2015,0.12,25
2,C,2016,0.119,25
2,C,2017,0.085,25
2,C,2018,0.067,25
2,C,2019,0.062,25
3,C,2008,0.114,25
3,C,2009,0.069,25
3,C,2010,0.081,25
3,C,2011,0.084,25
3,C,2012,0.069,25
3,C,2013,0.074,25
3,C,2014,0.062,25
3,C,2015,0.062,25
3,C,2016,0.05,25
3,C,2017,0.033,25
3,C,2018,0.045,25
3,C,2019,0.044,25
4,C,2008,0.068,25
4,C,2009,0.028,25
4,C,2010,0.036,25
4,C,2011,0.042,25
4,C,2012,0.04,25
4,C,2013,0.031,25
4,C,2014,0.031,25
4,C,2015,0.031,25
4,C,2016,0.031,25
4,C,2017,0,25
4,C,2018,0.013,25
4,C,2019,0.015,25
5,C,2008,0.091,25
5,C,2009,0.057,25
5,C,2010,0.045,25
5,C,2011,0.05,25
5,C,2012,0.052,25
5,C,2013,0.066,25
5,C,2014,0.054,25
5,C,2015,0.054,25
5,C,2016,0.038,25
5,C,2017,0.019,25
5,C,2018,0.006,25
5,C,2019,0.012,25
6,C,2008,0.251,25
6,C,2009,0.232,25
6,C,2010,0.243,25
6,C,2011,0.264,25
6,C,2012,0.238,25
6,C,2013,0.219,25
6,C,2014,0.228,25
6,C,2015,0.228,25
6,C,2016,0.238,25
6,C,2017,0.211,25
6,C,2018,0.248,25
6,C,2019,0.232,25
7,C,2008,0.319,25
7,C,2009,0.272,25
7,C,2010,0.332,25
7,C,2011,0.335,25
7,C,2012,0.335,25
7,C,2013,0.328,25
7,C,2014,0.378,25
7,C,2015,0.378,25
7,C,2016,0.429,25
7,C,2017,0.256,25
7,C,2018,0.22,25
7,C,2019,0.212,25
8,C,2017,0.015,25
8,C,2018,0.048,25
8,C,2019,0.047,25
9,C,2008,0.103,25
9,C,2009,0.061,25
9,C,2010,0.065,25
9,C,2011,0.063,25
9,C,2012,0.065,25
9,C,2013,0.051,25
9,C,2014,0.039,25
9,C,2015,0.039,25
9,C,2016,0.027,25
9,C,2017,0,25
9,C,2018,0.01,25
9,C,2019,0,25
10,C,2008,0.084,25
10,C,2009,0.024,25
10,C,2010,0.049,25
10,C,2011,0.05,25
10,C,2012,0.052,25
10,C,2013,0.059,25
10,C,2014,0.073,25
10,C,2015,0.073,25
10,C,2016,0.092,25
10,C,2017,0.163,25
10,C,2018,0.15,25
10,C,2019,0.141,25
11,C,2008,0.194,25
11,C,2009,0.118,25
11,C,2010,0.146,25
11,C,2011,0.163,25
11,C,2012,0.185,25
11,C,2013,0.184,25
11,C,2014,0.181,25
11,C,2015,0.181,25
11,C,2016,0.184,25
11,C,2017,0.167,25
11,C,2018,0.175,25
11,C,2019,0.079,25
12,C,2008,0.106,25
12,C,2009,0.122,25
12,C,2010,0.069,25
12,C,2011,0.151,25
12,C,2012,0.149,25
12,C,2013,0.113,25
12,C,2014,0.097,25
12,C,2015,0.097,25
12,C,2016,0.084,25
12,C,2017,0.111,25
12,C,2018,0.105,25
12,C,2019,0.132,25
13,C,2008,0.133,25
13,C,2009,0.077,25
13,C,2010,0.081,25
13,C,2011,0.088,25
13,C,2012,0.101,25
13,C,2013,0.105,25
13,C,2014,0.124,25
13,C,2015,0.124,25
13,C,2016,0.146,25
13,C,2017,0.104,25
13,C,2018,0.083,25
13,C,2019,0.074,25
14,C,2008,0.137,25
14,C,2009,0.061,25
14,C,2010,0.113,25
14,C,2011,0.188,25
14,C,2012,0.109,25
14,C,2013,0.078,25
14,C,2014,0.174,25
14,C,2015,0.174,25
14,C,2016,0.272,25
14,C,2017,0.241,25
14,C,2018,0.229,25
14,C,2019,0.232,25
15,C,2008,0.103,25
15,C,2009,0.073,25
15,C,2010,0.154,25
15,C,2011,0.167,25
15,C,2012,0.165,25
15,C,2013,0.172,25
15,C,2014,0.212,25
15,C,2015,0.212,25
15,C,2016,0.253,25
15,C,2017,0.23,25
15,C,2018,0.178,25
15,C,2019,0.176,25
16,C,2008,0.118,25
16,C,2009,0.11,25
16,C,2010,0.117,25
16,C,2011,0.121,25
16,C,2012,0.121,25
16,C,2013,0.121,25
16,C,2014,0.127,25
16,C,2015,0.127,25
16,C,2016,0.134,25
16,C,2017,0.115,25
16,C,2018,0.083,25
16,C,2019,0.079,25
17,C,2008,0,25
17,C,2009,0,25
17,C,2010,0,25
17,C,2011,0,25
17,C,2012,0,25
17,C,2013,0,25
17,C,2014,0,25
17,C,2015,0,25
17,C,2016,0,25
17,C,2017,0.004,25
17,C,2018,0,25
17,C,2019,0.021,25
